"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2017-2018","3394","Pan American Academy Charter","19133","1130","Tilden Middle School","19142","1"
"2017-2018","3394","Pan American Academy Charter","19133","1260","Comegys, Benjamin B. School","19143","3"
"2017-2018","3394","Pan American Academy Charter","19133","2370","McDaniel, Delaplaine School","19145","1"
"2017-2018","3394","Pan American Academy Charter","19133","2590","Nebinger, George W. School","19147","1"
"2017-2018","3394","Pan American Academy Charter","19133","3368","Belmont Elementary Charter","19104","1"
"2017-2018","3394","Pan American Academy Charter","19133","3406","Aspira Charter at Stetson","19134","13"
"2017-2018","3394","Pan American Academy Charter","19133","3409","Mastery Charter at Smedley","19124","4"
"2017-2018","3394","Pan American Academy Charter","19133","3412","Mastery Charter at Frederick Douglass","19121","2"
"2017-2018","3394","Pan American Academy Charter","19133","3415","Mastery Charter at Clymer","19133","23"
"2017-2018","3394","Pan American Academy Charter","19133","3416","Mastery Charter at Gratz","19140","5"
"2017-2018","3394","Pan American Academy Charter","19133","3419","Lindley Academy Charter at Birney","19141","2"
"2017-2018","3394","Pan American Academy Charter","19133","3421","Universal Charter Creighton","19120","1"
"2017-2018","3394","Pan American Academy Charter","19133","3422","Philadelphia Charter For Arts and Sciences","19124","6"
"2017-2018","3394","Pan American Academy Charter","19133","3423","Memphis St. Charter at J.P. Jones","19134","27"
"2017-2018","3394","Pan American Academy Charter","19133","3426","Mastery Charter at Pastorius","19138","2"
"2017-2018","3394","Pan American Academy Charter","19133","4280","Gompers, Samuel School","19131","1"
"2017-2018","3394","Pan American Academy Charter","19133","4360","Kenderton Elementary","19140","2"
"2017-2018","3394","Pan American Academy Charter","19133","4380","Peirce, Thomas M. School","19132","1"
"2017-2018","3394","Pan American Academy Charter","19133","4440","Allen, Dr. Ethel School","19132","2"
"2017-2018","3394","Pan American Academy Charter","19133","4460","Duckrey, Tanner School","19121","1"
"2017-2018","3394","Pan American Academy Charter","19133","5160","Penn Treaty High School","19125","4"
"2017-2018","3394","Pan American Academy Charter","19133","5170","De Burgos, J. Elementary","19133","55"
"2017-2018","3394","Pan American Academy Charter","19133","5200","Adaire, Alexander School","19125","3"
"2017-2018","3394","Pan American Academy Charter","19133","5210","Brown, Henry A. School","19125","6"
"2017-2018","3394","Pan American Academy Charter","19133","5260","Elkin, Lewis School","19134","40"
"2017-2018","3394","Pan American Academy Charter","19133","5320","Hartranft, John F. School","19133","11"
"2017-2018","3394","Pan American Academy Charter","19133","5330","Hunter, William H. School","19133","31"
"2017-2018","3394","Pan American Academy Charter","19133","5340","Ludlow, James R. School","19122","4"
"2017-2018","3394","Pan American Academy Charter","19133","5350","McKinley, William School","19122","9"
"2017-2018","3394","Pan American Academy Charter","19133","5370","Moffet, John School","19122","4"
"2017-2018","3394","Pan American Academy Charter","19133","5390","Potter-Thomas School","19133","47"
"2017-2018","3394","Pan American Academy Charter","19133","5400","Richmond School","19134","4"
"2017-2018","3394","Pan American Academy Charter","19133","5410","Sheppard, Isaac A. School","19133","17"
"2017-2018","3394","Pan American Academy Charter","19133","5420","Welsh, John School","19133","35"
"2017-2018","3394","Pan American Academy Charter","19133","5440","Willard, Frances E. School","19134","16"
"2017-2018","3394","Pan American Academy Charter","19133","5470","Cramp, William School","19140","19"
"2017-2018","3394","Pan American Academy Charter","19133","5480","Kearny, Gen. Philip School","19123","1"
"2017-2018","3394","Pan American Academy Charter","19133","5490","Cayuga School","19140","9"
"2017-2018","3394","Pan American Academy Charter","19133","5500","Marshall, Thurgood School","19120","1"
"2017-2018","3394","Pan American Academy Charter","19133","5530","Sheridan, Philip H. School","19134","20"
"2017-2018","3394","Pan American Academy Charter","19133","5560","Spring Garden School","19123","1"
"2017-2018","3394","Pan American Academy Charter","19133","5590","Webster, John H. School","19134","19"
"2017-2018","3394","Pan American Academy Charter","19133","5680","Munoz-Marin, Hon Luis School","19140","8"
"2017-2018","3394","Pan American Academy Charter","19133","6300","Logan, James School","19141","2"
"2017-2018","3394","Pan American Academy Charter","19133","6360","Roosevelt Elementary School","19144","2"
"2017-2018","3394","Pan American Academy Charter","19133","7100","Cooke, Jay Elementary School","19141","1"
"2017-2018","3394","Pan American Academy Charter","19133","7110","Harding, Warren G. Middle Sch","19124","5"
"2017-2018","3394","Pan American Academy Charter","19133","7150","Juniata Park Academy","19124","5"
"2017-2018","3394","Pan American Academy Charter","19133","7200","Barton School","19120","6"
"2017-2018","3394","Pan American Academy Charter","19133","7220","Carnell, Laura H. School","19111","1"
"2017-2018","3394","Pan American Academy Charter","19133","7270","Finletter, Thomas K. School","19120","1"
"2017-2018","3394","Pan American Academy Charter","19133","7280","Franklin, Benjamin School","19120","14"
"2017-2018","3394","Pan American Academy Charter","19133","7290","Stearne, Allen M. School","19124","2"
"2017-2018","3394","Pan American Academy Charter","19133","7300","Hopkinson, Francis School","19124","8"
"2017-2018","3394","Pan American Academy Charter","19133","7310","Feltonville Intermediate","19120","6"
"2017-2018","3394","Pan American Academy Charter","19133","7350","Lowell, James R. School","19120","3"
"2017-2018","3394","Pan American Academy Charter","19133","7360","Marshall, John School","19124","2"
"2017-2018","3394","Pan American Academy Charter","19133","7370","Washington, Grover Jr. Middle","19120","2"
"2017-2018","3394","Pan American Academy Charter","19133","7380","McClure, Alexander K. School","19140","12"
"2017-2018","3394","Pan American Academy Charter","19133","7390","Morrison, Andrew J. School","19120","1"
"2017-2018","3394","Pan American Academy Charter","19133","7400","Olney Elementary School","19120","4"
"2017-2018","3394","Pan American Academy Charter","19133","7430","Sullivan, James J. School","19124","5"
"2017-2018","3394","Pan American Academy Charter","19133","7440","Taylor, Bayard School","19140","6"
"2017-2018","3394","Pan American Academy Charter","19133","7500","Feltonville Arts & Sciences","19120","1"
"2017-2018","3394","Pan American Academy Charter","19133","7510","Bethune, Mary McLeod School","19140","4"
"2017-2018","3394","Pan American Academy Charter","19133","7730","Clemente, Roberto Middle Schl","19140","8"
"2017-2018","3394","Pan American Academy Charter","19133","8140","Meehan, Austin Middle School","19152","1"
"2017-2018","3394","Pan American Academy Charter","19133","8160","Baldi Middle School","19115","1"
"2017-2018","3394","Pan American Academy Charter","19133","8240","Disston, Hamilton School","19135","4"
"2017-2018","3394","Pan American Academy Charter","19133","8250","Forrest, Edwin School","19136","2"
"2017-2018","3394","Pan American Academy Charter","19133","8270","Holme, Thomas School","19114","1"
"2017-2018","3394","Pan American Academy Charter","19133","8300","Mayfair School","19149","1"
"2017-2018","3394","Pan American Academy Charter","19133","8310","Moore, J. Hampton School","19111","1"
"2017-2018","3394","Pan American Academy Charter","19133","8340","Solis-Cohen, Solomon School","19149","3"
"2017-2018","3394","Pan American Academy Charter","19133","8350","Spruance, Gilbert School","19149","5"
"2017-2018","3394","Pan American Academy Charter","19133","8390","Fitzpatrick, A. L. School","19154","1"
"2017-2018","3394","Pan American Academy Charter","19133","Data Not Available","Data Not Available","Data Not Available","167"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","3406","Aspira Charter at Stetson","19134","9"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","3409","Mastery Charter at Smedley","19124","2"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","3415","Mastery Charter at Clymer","19133","2"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","3419","Lindley Academy Charter at Birney","19141","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","3420","Mastery Charter at Cleveland","19140","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","3421","Universal Charter Creighton","19120","7"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","3422","Philadelphia Charter For Arts and Sciences","19124","6"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","3423","Memphis St. Charter at J.P. Jones","19134","9"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","4320","Lamberton, Robert E Elementary","19151","2"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","4360","Kenderton Elementary","19140","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","4530","Gideon, Edward School","19121","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5170","De Burgos, J. Elementary","19133","7"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5260","Elkin, Lewis School","19134","5"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5320","Hartranft, John F. School","19133","2"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5330","Hunter, William H. School","19133","8"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5340","Ludlow, James R. School","19122","3"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5350","McKinley, William School","19122","5"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5390","Potter-Thomas School","19133","8"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5400","Richmond School","19134","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5410","Sheppard, Isaac A. School","19133","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5420","Welsh, John School","19133","4"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5440","Willard, Frances E. School","19134","9"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5470","Cramp, William School","19140","21"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5490","Cayuga School","19140","28"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5500","Marshall, Thurgood School","19120","12"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5530","Sheridan, Philip H. School","19134","5"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5560","Spring Garden School","19123","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5590","Webster, John H. School","19134","12"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","5680","Munoz-Marin, Hon Luis School","19140","6"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","6200","Day, Anna B. School","19138","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","6380","Shawmont School","19128","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7100","Cooke, Jay Elementary School","19141","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7110","Harding, Warren G. Middle Sch","19124","10"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7130","Wagner, Gen. Louis Middle Sch.","19126","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7150","Juniata Park Academy","19124","15"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7200","Barton School","19120","21"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7220","Carnell, Laura H. School","19111","8"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7270","Finletter, Thomas K. School","19120","5"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7280","Franklin, Benjamin School","19120","7"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7300","Hopkinson, Francis School","19124","10"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7310","Feltonville Intermediate","19120","8"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7320","Howe, Julia Ward School","19141","2"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7330","Lawton, Henry W. School","19135","1"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7350","Lowell, James R. School","19120","14"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7360","Marshall, John School","19124","2"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7370","Washington, Grover Jr. Middle","19120","6"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7380","McClure, Alexander K. School","19140","28"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7390","Morrison, Andrew J. School","19120","15"
"2017-2018","3395","Pantoja, Antonia Charter School","19140","7400","Olney Elementary School","19120","17"
